Account Length,Area Code,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Int'l Mins,Int'l Calls,CustServ Calls,Churn,Day_Avg_Call_Duration,Eve_Avg_Call_Duration,Night_Avg_Call_Duration,Intl_Avg_Call_Duration,High_CustServ_Calls
146.0,415,0,0,0.0,206.3,151.0,148.6,89.0,167.2,91.0,6.1,3.0,1,0,1.366225165562914,1.6696629213483145,1.8373626373626373,2.033333333333333,0
92.0,415,0,1,33.0,243.1,92.0,213.8,92.0,228.7,104.0,12.1,2.0,2,0,2.642391304347826,2.323913043478261,2.1990384615384615,6.05,0
185.0,510,0,1,31.0,189.8,126.0,163.3,133.0,264.8,126.0,7.5,3.0,1,0,1.5063492063492065,1.2278195488721806,2.1015873015873017,2.5,0
148.0,415,0,0,0.0,202.0,102.0,243.2,128.0,261.3,90.0,10.9,3.0,1,0,1.9803921568627452,1.9,2.9033333333333333,3.6333333333333333,0
94.0,408,0,1,38.0,170.1,124.0,193.3,116.0,105.9,73.0,12.8,4.0,1,0,1.3717741935483871,1.6663793103448277,1.4506849315068493,3.2,0
32.0,510,0,0,0.0,230.9,87.0,187.4,90.0,154.0,53.0,6.3,2.0,0,0,2.6540229885057474,2.082222222222222,2.9056603773584904,3.15,0
68.0,408,0,0,0.0,237.1,105.0,223.5,105.0,97.4,79.0,13.2,2.0,1,0,2.258095238095238,2.1285714285714286,1.2329113924050634,6.6,0
64.0,408,0,1,27.0,182.1,91.0,169.7,98.0,164.7,86.0,10.6,5.0,2,0,2.001098901098901,1.7316326530612243,1.9151162790697673,2.12,0
25.0,415,0,0,0.0,119.3,87.0,211.5,101.0,268.9,86.0,10.5,4.0,3,0,1.3712643678160918,2.094059405940594,3.1267441860465115,2.625,1
65.0,415,0,0,0.0,116.8,87.0,178.9,93.0,182.4,150.0,14.1,2.0,1,0,1.3425287356321838,1.9236559139784948,1.216,7.05,0
179.0,408,0,0,0.0,219.2,92.0,149.4,125.0,244.7,104.0,6.1,5.0,0,0,2.382608695652174,1.1952,2.3528846153846152,1.22,0
94.0,415,0,0,0.0,252.6,104.0,169.0,125.0,170.9,106.0,11.1,7.0,2,0,2.4288461538461537,1.352,1.6122641509433964,1.5857142857142856,0
62.0,415,0,0,0.0,147.1,91.0,190.4,107.0,195.2,115.0,12.2,3.0,0,0,1.6164835164835165,1.7794392523364486,1.697391304347826,4.066666666666666,0
127.0,415,0,0,0.0,202.1,103.0,229.4,86.0,195.2,113.0,11.5,3.0,2,0,1.962135922330097,2.667441860465116,1.727433628318584,3.8333333333333335,0
116.0,408,0,0,0.0,173.5,93.0,194.1,76.0,208.0,112.0,16.2,10.0,3,0,1.8655913978494623,2.5539473684210527,1.8571428571428572,1.6199999999999999,1
70.0,408,0,0,0.0,232.1,122.0,292.3,112.0,201.2,112.0,3.1000000000000005,0.0,3,0,1.9024590163934425,2.6098214285714287,1.7964285714285713,3.1000000000000005,1
94.0,510,1,1,23.0,197.1,125.0,214.5,136.0,282.2,103.0,9.5,5.0,4,0,1.5768,1.5772058823529411,2.739805825242718,1.9,1
126.0,415,0,0,0.0,58.2,94.0,138.7,118.0,136.8,91.0,11.9,1.0,4,1,0.6191489361702128,1.1754237288135592,1.5032967032967035,11.9,1
67.0,408,0,1,36.0,115.6,111.0,237.7,94.0,169.9,103.0,9.9,10.5,2,0,1.0414414414414415,2.528723404255319,1.6495145631067962,0.9428571428571428,0
19.0,408,0,0,0.0,186.1,98.0,254.3,57.0,214.0,127.0,14.6,7.0,2,0,1.8989795918367347,4.46140350877193,1.68503937007874,2.085714285714286,0
170.0,510,1,0,0.0,259.9,68.0,245.0,122.0,134.4,121.0,8.4,3.0,3,0,3.8220588235294115,2.0081967213114753,1.1107438016528925,2.8000000000000003,1
73.0,415,0,0,0.0,214.3,145.0,268.5,135.0,241.2,92.0,10.8,10.5,1,0,1.4779310344827588,1.988888888888889,2.6217391304347823,1.0285714285714287,0
106.0,408,0,0,0.0,158.7,74.0,64.3,139.0,198.5,103.0,10.2,4.0,1,0,2.1445945945945946,0.46258992805755395,1.9271844660194175,2.55,0
93.0,415,0,0,0.0,271.6,71.0,229.4,108.0,77.3,121.0,10.9,3.0,2,0,3.8253521126760566,2.1240740740740742,0.6388429752066116,3.6333333333333333,0
164.0,510,0,0,0.0,160.6,111.0,163.2,126.0,187.1,112.0,9.0,3.0,1,0,1.4468468468468467,1.295238095238095,1.6705357142857142,3.0,0
51.0,408,0,0,0.0,232.4,109.0,187.4,95.0,231.2,107.0,9.1,3.0,1,0,2.1321100917431193,1.9726315789473685,2.1607476635514016,3.033333333333333,0
107.0,415,0,0,0.0,133.8,85.0,180.5,94.0,112.2,115.0,8.9,4.0,0,0,1.5741176470588236,1.9202127659574468,0.9756521739130435,2.225,0
130.0,415,0,0,0.0,176.9,109.0,90.7,104.0,238.0,69.0,9.5,2.0,1,0,1.6229357798165138,0.8721153846153846,3.449275362318841,4.75,0
80.0,408,0,0,0.0,209.9,74.0,195.1,77.0,208.2,119.0,8.8,4.0,2,0,2.8364864864864865,2.533766233766234,1.749579831932773,2.2,0
94.0,415,0,0,0.0,137.5,118.0,203.2,88.0,150.0,131.0,13.4,2.0,0,0,1.1652542372881356,2.309090909090909,1.1450381679389312,6.7,0
118.0,408,0,1,23.0,289.5,52.0,166.6,111.0,119.1,88.0,9.5,4.0,1,0,5.5673076923076925,1.500900900900901,1.3534090909090908,2.375,0
117.0,415,0,1,23.0,198.1,86.0,177.0,86.0,180.5,92.0,6.8,6.0,1,0,2.3034883720930233,2.058139534883721,1.9619565217391304,1.1333333333333333,0
78.0,415,0,0,0.0,149.7,119.0,182.2,115.0,261.5,126.0,9.7,8.0,0,0,1.257983193277311,1.5843478260869563,2.0753968253968256,1.2125,0
206.5,510,0,0,0.0,325.45000000000005,67.0,176.3,113.0,181.7,102.0,10.7,6.0,2,1,4.857462686567165,1.5601769911504426,1.7813725490196077,1.7833333333333332,0
131.0,510,1,1,26.0,292.9,101.0,199.7,97.0,255.3,127.0,13.8,7.0,4,1,2.9,2.058762886597938,2.010236220472441,1.9714285714285715,1
63.0,408,0,0,0.0,83.0,64.0,177.0,106.0,245.7,89.0,13.0,3.0,0,0,1.296875,1.669811320754717,2.7606741573033706,4.333333333333333,0
53.0,415,0,1,24.0,145.7,146.0,220.5,136.0,249.9,96.0,13.1,5.0,3,0,0.997945205479452,1.6213235294117647,2.603125,2.62,1
62.0,408,0,0,0.0,182.3,101.0,328.2,93.0,245.0,131.0,11.2,1.0,2,0,1.804950495049505,3.529032258064516,1.8702290076335877,11.2,0
97.0,415,0,0,0.0,218.0,86.0,184.0,94.0,240.5,110.0,6.4,8.0,3,0,2.5348837209302326,1.9574468085106382,2.1863636363636365,0.8,1
105.0,510,0,0,0.0,140.6,109.0,178.6,51.0,217.0,83.0,6.8,3.0,2,0,1.2899082568807339,3.5019607843137255,2.6144578313253013,2.2666666666666666,0
157.0,415,0,0,0.0,152.7,105.0,257.5,80.0,198.1,93.0,9.4,4.0,1,0,1.4542857142857142,3.21875,2.1301075268817202,2.35,0
66.0,415,0,1,36.0,106.7,76.0,209.8,77.0,190.4,117.0,12.1,2.0,1,0,1.4039473684210526,2.724675324675325,1.6273504273504273,6.05,0
122.0,415,0,0,0.0,243.8,98.0,83.9,72.0,179.8,84.0,13.7,8.0,2,0,2.4877551020408166,1.1652777777777779,2.1404761904761904,1.7125,0
38.0,415,0,0,0.0,194.4,94.0,186.7,95.0,223.3,90.0,10.8,5.0,3,0,2.068085106382979,1.9652631578947368,2.4811111111111113,2.16,1
106.0,510,0,0,0.0,213.9,95.0,151.9,70.0,260.1,124.0,12.2,5.0,3,0,2.251578947368421,2.17,2.0975806451612904,2.44,1
99.0,510,0,0,0.0,217.2,112.0,246.7,89.0,226.1,89.0,15.8,7.0,3,0,1.9392857142857143,2.7719101123595506,2.540449438202247,2.257142857142857,1
99.0,415,0,0,0.0,241.1,72.0,155.6,98.0,188.2,109.0,11.6,10.0,1,0,3.348611111111111,1.5877551020408163,1.7266055045871558,1.16,0
144.0,510,1,0,0.0,203.5,100.0,247.6,103.0,194.3,94.0,11.9,10.5,0,0,2.035,2.403883495145631,2.067021276595745,1.1333333333333333,0
82.0,415,0,1,24.0,155.2,131.0,244.5,106.0,122.4,68.0,10.7,3.0,1,0,1.1847328244274808,2.306603773584906,1.8,3.5666666666666664,0
86.0,408,0,1,31.0,167.6,139.0,113.0,118.0,246.9,121.0,12.2,6.0,1,0,1.2057553956834532,0.9576271186440678,2.040495867768595,2.033333333333333,0
70.0,510,1,0,0.0,226.7,98.0,228.1,115.0,73.2,93.0,17.5,4.0,2,1,2.313265306122449,1.9834782608695651,0.7870967741935484,4.375,0
93.0,415,0,0,0.0,179.3,93.0,178.6,98.0,225.2,131.0,11.5,6.0,3,0,1.9279569892473118,1.8224489795918366,1.7190839694656488,1.9166666666666667,1
93.0,415,0,0,0.0,151.4,89.0,186.4,76.0,172.5,120.0,10.9,3.0,0,0,1.701123595505618,2.4526315789473685,1.4375,3.6333333333333333,0
120.0,415,0,0,0.0,180.0,80.0,224.2,82.0,265.4,91.0,4.7,7.0,3,0,2.25,2.7341463414634144,2.9164835164835163,0.6714285714285715,1
136.0,415,0,0,0.0,250.2,121.0,267.1,118.0,151.0,114.0,13.0,2.0,1,1,2.067768595041322,2.2635593220338985,1.3245614035087718,6.5,0
106.0,415,0,0,0.0,223.0,121.0,110.1,98.0,188.7,107.0,7.1,10.5,0,0,1.8429752066115703,1.123469387755102,1.7635514018691587,0.6761904761904761,0
81.0,415,0,0,0.0,183.6,116.0,152.6,98.0,212.2,99.0,12.2,6.0,3,0,1.5827586206896551,1.5571428571428572,2.1434343434343432,2.033333333333333,1
127.0,408,0,1,22.0,166.0,114.0,174.5,103.0,244.9,68.0,10.2,6.0,1,0,1.456140350877193,1.6941747572815533,3.601470588235294,1.7,0
65.0,415,0,0,0.0,136.1,112.0,272.9,96.0,220.2,104.0,4.4,2.0,1,0,1.2151785714285714,2.842708333333333,2.1173076923076923,2.2,0
35.0,408,0,0,0.0,149.3,113.0,242.2,122.0,174.3,104.0,8.9,6.0,2,0,1.3212389380530976,1.9852459016393442,1.6759615384615385,1.4833333333333334,0
88.0,408,0,0,0.0,65.4,97.0,168.2,76.0,236.0,113.0,13.8,1.0,2,0,0.6742268041237114,2.2131578947368418,2.088495575221239,13.8,0
65.0,415,0,0,0.0,213.4,111.0,234.5,94.0,250.1,123.0,3.1000000000000005,4.0,1,0,1.9225225225225226,2.49468085106383,2.033333333333333,0.7750000000000001,0
123.0,415,0,0,0.0,206.9,85.0,244.7,78.0,221.5,136.0,7.7,2.0,3,0,2.4341176470588235,3.137179487179487,1.6286764705882353,3.85,1
126.0,408,0,1,27.0,186.2,78.0,189.6,83.0,76.5,139.0,9.6,3.0,2,0,2.387179487179487,2.2843373493975903,0.5503597122302158,3.1999999999999997,0
104.0,415,0,1,23.0,280.2,136.0,220.5,92.0,136.9,102.0,13.3,3.0,4,0,2.0602941176470586,2.3967391304347827,1.3421568627450982,4.433333333333334,1
45.0,415,0,1,22.0,196.6,84.0,313.2,92.0,163.3,108.0,11.9,3.0,0,0,2.3404761904761906,3.404347826086956,1.512037037037037,3.966666666666667,0
93.0,408,1,0,0.0,312.0,109.0,129.4,100.0,217.6,74.0,10.5,2.0,0,1,2.8623853211009176,1.294,2.9405405405405403,5.25,0
63.0,415,1,1,36.0,199.0,110.0,291.3,111.0,197.6,92.0,11.0,6.0,1,0,1.809090909090909,2.6243243243243244,2.1478260869565218,1.8333333333333333,0
100.0,415,0,0,0.0,203.1,96.0,217.0,126.0,180.9,122.0,13.5,2.0,3,0,2.115625,1.7222222222222223,1.4827868852459016,6.75,1
53.0,415,0,0,0.0,168.8,97.0,220.3,87.0,154.3,113.0,10.9,2.0,0,0,1.7402061855670103,2.532183908045977,1.3654867256637169,5.45,0
92.0,415,1,0,0.0,173.1,140.0,240.3,105.0,233.2,117.0,9.0,5.0,1,0,1.2364285714285714,2.2885714285714287,1.993162393162393,1.8,0
139.0,510,0,0,0.0,134.4,106.0,211.3,98.0,193.6,125.0,10.2,2.0,4,1,1.267924528301887,2.156122448979592,1.5488,5.1,1
110.0,408,0,1,40.0,202.6,103.0,118.8,128.0,234.9,98.0,9.0,9.0,2,0,1.9669902912621358,0.928125,2.396938775510204,1.0,0
110.0,408,0,0,0.0,74.5,117.0,200.8,98.0,192.2,101.0,9.8,7.0,3,0,0.6367521367521367,2.048979591836735,1.9029702970297029,1.4000000000000001,1
206.5,510,0,0,0.0,83.6,148.0,120.9,91.0,226.6,110.0,10.7,9.0,0,0,0.5648648648648649,1.3285714285714287,2.06,1.1888888888888889,0
73.0,415,0,0,0.0,192.2,86.0,168.6,116.0,139.8,87.0,9.4,6.0,1,0,2.2348837209302324,1.4534482758620688,1.606896551724138,1.5666666666666667,0
138.0,510,0,0,0.0,220.2,89.0,88.3,125.0,195.3,79.0,12.9,5.0,0,0,2.474157303370786,0.7064,2.4721518987341775,2.58,0
137.0,415,1,0,0.0,135.1,95.0,134.1,102.0,223.1,81.0,12.3,2.0,2,1,1.4221052631578948,1.3147058823529412,2.754320987654321,6.15,0
36.0,415,0,0,0.0,253.4,77.0,182.4,151.0,275.8,103.0,8.4,2.0,1,0,3.290909090909091,1.2079470198675497,2.6776699029126214,4.2,0
85.0,408,0,0,0.0,225.0,81.0,176.9,63.0,194.3,110.0,7.1,2.0,3,0,2.7777777777777777,2.807936507936508,1.7663636363636364,3.55,1
108.0,408,0,0,0.0,198.5,99.0,267.8,60.0,337.75,75.0,9.4,3.0,0,1,2.005050505050505,4.463333333333334,4.503333333333333,3.1333333333333333,0
22.0,408,0,0,0.0,110.3,107.0,166.5,93.0,202.3,96.0,9.5,5.0,0,0,1.030841121495327,1.7903225806451613,2.107291666666667,1.9,0
107.0,415,0,1,37.0,60.0,102.0,102.2,80.0,261.8,106.0,11.1,3.0,0,0,0.5882352941176471,1.2775,2.469811320754717,3.6999999999999997,0
51.0,510,0,0,0.0,214.8,94.0,149.7,58.0,283.4,66.0,10.2,5.0,0,0,2.2851063829787237,2.5810344827586205,4.293939393939394,2.04,0
94.0,408,0,0,0.0,181.8,85.0,202.4,98.0,245.9,97.0,9.2,2.0,4,0,2.138823529411765,2.0653061224489795,2.5350515463917525,4.6,1
119.0,510,0,1,23.0,154.0,114.0,278.0,137.0,228.4,112.0,11.8,4.0,2,0,1.3508771929824561,2.0291970802919708,2.039285714285714,2.95,0
33.0,415,0,1,29.0,157.4,99.0,117.9,80.0,279.2,79.0,13.9,10.5,4,1,1.58989898989899,1.4737500000000001,3.534177215189873,1.3238095238095238,1
106.0,415,0,0,0.0,207.9,91.0,172.0,109.0,191.8,143.0,14.4,7.0,4,0,2.2846153846153845,1.5779816513761469,1.3412587412587413,2.0571428571428574,1
82.0,408,0,0,0.0,207.0,90.0,232.9,83.0,172.4,108.0,9.1,8.0,3,0,2.3,2.806024096385542,1.5962962962962963,1.1375,1
86.0,510,0,1,41.0,119.0,101.0,230.0,134.0,236.9,58.0,9.5,3.0,0,0,1.1782178217821782,1.7164179104477613,4.084482758620689,3.1666666666666665,0
97.0,415,1,0,0.0,143.7,117.0,273.0,82.0,178.3,81.0,10.9,3.0,0,0,1.228205128205128,3.3292682926829267,2.201234567901235,3.6333333333333333,0
106.0,408,0,1,32.0,165.9,126.0,216.5,93.0,173.1,86.0,14.1,8.0,4,0,1.3166666666666667,2.327956989247312,2.0127906976744185,1.7625,1
108.0,510,0,0,0.0,138.6,122.0,172.3,117.0,231.6,92.0,9.8,3.0,1,0,1.1360655737704917,1.4726495726495727,2.517391304347826,3.266666666666667,0
114.0,415,0,0,0.0,84.7,118.0,249.9,86.0,193.4,95.0,14.5,8.0,1,0,0.7177966101694916,2.905813953488372,2.0357894736842104,1.8125,0
92.0,408,1,0,0.0,62.6,111.0,180.6,126.0,221.7,80.0,10.4,2.0,1,1,0.563963963963964,1.4333333333333333,2.7712499999999998,5.2,0
59.0,510,0,0,0.0,155.2,79.0,235.3,123.0,169.4,80.0,8.7,4.0,1,0,1.9645569620253163,1.9130081300813009,2.1175,2.175,0
24.0,510,0,1,25.0,164.9,110.0,209.3,105.0,231.2,55.0,6.7,9.0,1,0,1.4990909090909093,1.9933333333333334,4.203636363636363,0.7444444444444445,0
151.0,408,0,0,0.0,134.5,88.0,143.1,112.0,223.9,61.0,15.4,1.0,1,0,1.5284090909090908,1.2776785714285714,3.6704918032786886,15.4,0
117.0,415,0,0,0.0,143.3,103.0,211.3,108.0,185.2,96.0,11.5,3.0,1,0,1.3912621359223303,1.9564814814814815,1.9291666666666665,3.8333333333333335,0
78.0,510,0,0,0.0,168.3,110.0,221.2,73.0,241.0,136.0,12.5,1.0,1,0,1.53,3.0301369863013696,1.7720588235294117,12.5,0
155.0,408,0,0,0.0,262.4,55.0,194.6,113.0,146.5,85.0,8.3,6.0,2,0,4.7709090909090905,1.7221238938053096,1.723529411764706,1.3833333333333335,0
114.0,510,0,1,30.0,206.2,79.0,260.0,91.0,291.6,83.0,11.4,6.0,1,0,2.6101265822784807,2.857142857142857,3.513253012048193,1.9000000000000001,0
114.0,510,0,1,28.0,225.8,94.0,193.0,117.0,232.4,100.0,8.4,9.0,4,0,2.402127659574468,1.6495726495726495,2.324,0.9333333333333333,1
119.0,408,0,0,0.0,138.3,89.0,170.5,78.0,263.9,98.0,13.5,6.0,3,0,1.553932584269663,2.1858974358974357,2.6928571428571426,2.25,1
64.0,510,0,1,48.0,94.4,104.0,136.2,101.0,147.4,89.0,4.5,4.0,0,0,0.9076923076923078,1.3485148514851484,1.6561797752808989,1.125,0
118.0,408,1,0,0.0,160.0,123.0,175.4,96.0,184.8,99.0,9.9,3.0,2,0,1.3008130081300813,1.8270833333333334,1.8666666666666667,3.3000000000000003,0
101.0,415,0,0,0.0,206.6,105.0,224.9,117.0,249.9,100.0,14.6,3.0,0,0,1.9676190476190476,1.9222222222222223,2.499,4.866666666666666,0
117.0,415,0,0,0.0,134.7,121.0,180.0,83.0,200.9,104.0,7.7,3.0,1,0,1.1132231404958677,2.1686746987951806,1.9317307692307693,2.566666666666667,0
49.0,415,0,1,28.0,214.4,78.0,235.2,100.0,206.2,107.0,8.0,10.5,3,0,2.7487179487179487,2.352,1.9271028037383175,0.7619047619047619,1
139.0,415,0,0,0.0,192.8,104.0,234.4,96.0,203.2,101.0,13.0,3.0,3,0,1.853846153846154,2.441666666666667,2.011881188118812,4.333333333333333,1
92.0,408,0,1,28.0,151.1,90.0,194.8,79.0,239.2,114.0,10.0,3.0,1,0,1.6788888888888889,2.465822784810127,2.0982456140350876,3.3333333333333335,0
83.0,415,0,0,0.0,221.4,103.0,231.8,103.0,122.5,100.0,9.8,5.0,3,0,2.1495145631067962,2.250485436893204,1.225,1.9600000000000002,1
148.0,510,1,0,0.0,218.9,88.0,208.0,85.0,203.3,99.0,11.1,4.0,0,0,2.4875000000000003,2.447058823529412,2.0535353535353535,2.775,0
144.0,408,0,1,48.0,189.8,96.0,123.4,67.0,214.2,106.0,6.5,2.0,2,1,1.9770833333333335,1.8417910447761194,2.020754716981132,3.25,0
131.0,415,0,1,25.0,192.7,85.0,225.9,105.0,254.2,59.0,10.9,6.0,2,0,2.267058823529412,2.1514285714285717,4.308474576271187,1.8166666666666667,0
146.0,510,1,0,0.0,204.4,135.0,219.1,90.0,222.7,114.0,10.5,6.0,3,0,1.5140740740740741,2.4344444444444444,1.9535087719298245,1.75,1
143.0,415,0,0,0.0,172.3,97.0,174.0,108.0,188.2,119.0,13.0,4.0,2,0,1.7762886597938146,1.6111111111111112,1.5815126050420167,3.25,0
81.0,415,0,0,0.0,198.4,93.0,210.9,108.0,193.3,71.0,10.4,6.0,2,0,2.1333333333333333,1.9527777777777777,2.722535211267606,1.7333333333333334,0
48.0,415,0,1,37.0,211.7,115.0,159.9,84.0,144.1,80.0,12.2,1.0,1,0,1.8408695652173912,1.9035714285714287,1.80125,12.2,0
86.0,415,0,1,28.0,221.6,74.0,288.4,100.0,240.3,105.0,9.0,2.0,1,0,2.9945945945945946,2.884,2.2885714285714287,4.5,0
71.0,415,0,0,0.0,197.9,108.0,181.5,109.0,281.4,56.0,6.7,5.0,3,0,1.8324074074074075,1.665137614678899,5.0249999999999995,1.34,1
145.0,408,0,1,24.0,147.5,90.0,175.7,108.0,252.1,102.0,15.6,3.0,2,0,1.6388888888888888,1.6268518518518518,2.4715686274509805,5.2,0
137.0,510,0,0,0.0,206.4,122.0,128.0,102.0,194.5,84.0,8.8,5.0,2,0,1.6918032786885246,1.2549019607843137,2.3154761904761907,1.7600000000000002,0
137.0,408,0,0,0.0,205.9,88.0,209.3,86.0,289.9,84.0,14.5,4.0,2,0,2.3397727272727273,2.433720930232558,3.451190476190476,3.625,0
167.0,510,0,0,0.0,207.6,88.0,132.4,63.0,255.2,98.0,14.1,5.0,0,0,2.359090909090909,2.1015873015873017,2.604081632653061,2.82,0
89.0,510,0,0,0.0,303.9,95.0,260.9,114.0,312.1,89.0,5.3,3.0,1,1,3.1989473684210523,2.28859649122807,3.506741573033708,1.7666666666666666,0
199.0,415,0,1,34.0,230.6,121.0,219.4,99.0,299.3,94.0,8.0,2.0,0,0,1.905785123966942,2.216161616161616,3.1840425531914893,4.0,0
132.0,510,0,0,0.0,99.5,110.0,129.1,80.0,125.1,124.0,9.7,3.0,0,0,0.9045454545454545,1.61375,1.0088709677419354,3.233333333333333,0
94.0,510,0,0,0.0,177.1,112.0,194.0,112.0,146.7,108.0,5.9,4.0,1,0,1.58125,1.7321428571428572,1.3583333333333332,1.475,0
96.0,415,0,1,37.0,172.7,93.0,120.1,116.0,216.1,86.0,10.3,5.0,4,1,1.856989247311828,1.035344827586207,2.5127906976744185,2.06,1
96.0,510,0,1,18.0,172.7,86.0,133.4,113.0,259.5,70.0,9.8,3.0,1,0,2.0081395348837208,1.1805309734513274,3.7071428571428573,3.266666666666667,0
166.0,510,0,0,0.0,204.2,115.0,179.9,152.0,216.8,109.0,9.5,5.0,1,0,1.7756521739130433,1.1835526315789473,1.9889908256880735,1.9,0
74.0,415,0,0,0.0,85.7,83.0,247.7,67.0,142.4,85.0,10.1,5.0,2,0,1.0325301204819277,3.6970149253731344,1.6752941176470588,2.02,0
36.0,415,0,0,0.0,157.6,117.0,184.3,58.0,240.4,99.0,11.9,1.0,0,0,1.3470085470085469,3.177586206896552,2.4282828282828284,11.9,0
113.0,415,0,0,0.0,215.5,129.0,218.7,117.0,207.1,91.0,6.6,9.0,4,0,1.6705426356589148,1.869230769230769,2.2758241758241757,0.7333333333333333,1
94.0,415,0,0,0.0,181.5,98.0,199.9,88.0,287.7,114.0,6.6,5.0,1,0,1.8520408163265305,2.271590909090909,2.5236842105263158,1.3199999999999998,0
67.0,415,0,0,0.0,171.7,80.0,110.4,81.0,195.4,111.0,11.9,4.0,2,0,2.1462499999999998,1.362962962962963,1.7603603603603604,2.975,0
127.0,415,0,0,0.0,266.6,106.0,264.8,154.5,207.2,119.0,5.9,2.0,1,1,2.5150943396226415,1.713915857605178,1.741176470588235,2.95,0
121.0,408,0,0,0.0,170.4,108.0,338.35,68.0,297.0,87.0,11.2,3.0,0,1,1.5777777777777777,4.975735294117648,3.413793103448276,3.733333333333333,0
158.0,415,0,0,0.0,158.0,106.0,292.5,114.0,241.1,89.0,9.1,4.0,1,0,1.490566037735849,2.5657894736842106,2.708988764044944,2.275,0
136.0,510,0,0,0.0,92.0,117.0,253.6,77.0,214.1,90.0,10.3,10.0,1,0,0.7863247863247863,3.2935064935064933,2.3788888888888886,1.03,0
196.0,415,0,0,0.0,234.0,109.0,249.5,114.0,173.1,70.0,9.1,5.0,2,0,2.146788990825688,2.18859649122807,2.472857142857143,1.8199999999999998,0
113.0,415,0,0,0.0,272.1,111.0,268.5,118.0,213.8,105.0,8.5,10.0,1,1,2.4513513513513514,2.2754237288135593,2.0361904761904763,0.85,0
122.0,408,0,0,0.0,296.4,99.0,214.8,89.0,133.9,107.0,11.4,3.0,4,1,2.9939393939393937,2.4134831460674158,1.2514018691588786,3.8000000000000003,1
112.0,510,0,0,0.0,194.4,101.0,190.3,82.0,183.4,107.0,11.4,2.0,0,0,1.924752475247525,2.3207317073170732,1.7140186915887852,5.7,0
206.5,415,0,0,0.0,227.2,128.0,258.4,92.0,183.5,74.0,8.9,4.0,3,0,1.775,2.808695652173913,2.47972972972973,2.225,1
62.0,415,0,0,0.0,248.7,109.0,220.0,118.0,265.7,78.0,13.2,2.0,1,1,2.281651376146789,1.8644067796610169,3.4064102564102563,6.6,0
110.0,415,0,1,38.0,236.3,102.0,195.9,112.0,183.5,82.0,9.7,6.0,1,0,2.316666666666667,1.749107142857143,2.2378048780487805,1.6166666666666665,0
16.0,510,0,0,0.0,205.6,69.0,169.5,93.0,220.1,64.0,10.9,3.0,0,0,2.979710144927536,1.8225806451612903,3.4390625,3.6333333333333333,0
73.0,408,0,0,0.0,94.1,136.0,280.3,122.0,205.0,77.0,9.8,4.0,0,0,0.6919117647058823,2.2975409836065577,2.6623376623376624,2.45,0
128.0,408,0,0,0.0,125.2,99.0,205.4,107.0,254.4,111.0,17.5,2.0,0,0,1.2646464646464646,1.9196261682242992,2.291891891891892,8.75,0
39.0,408,0,0,0.0,60.4,154.5,306.2,120.0,123.9,48.0,12.4,3.0,1,0,0.3909385113268608,2.5516666666666667,2.5812500000000003,4.133333333333334,0
103.0,415,0,1,28.0,121.0,105.0,270.4,100.0,160.5,76.0,7.7,4.0,2,0,1.1523809523809523,2.7039999999999997,2.111842105263158,1.925,0
119.0,415,0,1,29.0,117.8,66.0,256.8,114.0,147.6,76.0,7.6,3.0,3,0,1.784848484848485,2.2526315789473683,1.9421052631578946,2.533333333333333,1
173.0,510,0,1,21.0,232.4,96.0,211.9,118.0,273.0,102.0,5.0,5.0,3,0,2.4208333333333334,1.7957627118644068,2.676470588235294,1.0,1
128.0,510,1,1,32.0,223.5,81.0,188.8,74.0,154.9,101.0,9.4,2.0,2,1,2.759259259259259,2.5513513513513515,1.5336633663366337,4.7,0
86.0,510,0,0,0.0,176.3,79.0,259.2,97.0,287.4,78.0,6.2,3.0,0,0,2.2316455696202535,2.672164948453608,3.6846153846153844,2.066666666666667,0
114.0,415,0,1,32.0,125.2,79.0,177.8,105.0,232.4,89.0,12.9,3.0,1,0,1.5848101265822785,1.6933333333333334,2.6112359550561797,4.3,0
104.0,408,0,0,0.0,138.7,107.0,256.9,113.0,234.9,74.0,10.0,3.0,0,0,1.2962616822429907,2.2734513274336283,3.174324324324324,3.3333333333333335,0
148.0,415,0,0,0.0,86.3,134.0,246.6,92.0,251.6,91.0,11.3,4.0,1,0,0.6440298507462686,2.6804347826086956,2.764835164835165,2.825,0
129.0,408,0,0,0.0,207.0,91.0,154.9,121.0,245.1,112.0,13.4,5.0,3,0,2.2747252747252746,1.2801652892561983,2.188392857142857,2.68,1
100.0,510,0,1,30.0,58.8,104.0,219.5,107.0,152.3,118.0,7.1,3.0,0,0,0.5653846153846154,2.0514018691588785,1.290677966101695,2.3666666666666667,0
121.0,408,0,1,35.0,68.7,95.0,209.2,69.0,197.4,48.0,11.4,4.0,1,0,0.7231578947368421,3.0318840579710145,4.1125,2.85,0
143.0,408,0,1,33.0,239.2,109.0,235.5,112.0,156.3,95.0,9.5,4.0,1,0,2.1944954128440366,2.1026785714285716,1.645263157894737,2.375,0
76.0,510,0,0,0.0,198.3,130.0,217.1,86.0,188.4,96.0,12.5,3.0,0,0,1.5253846153846156,2.5244186046511627,1.9625000000000001,4.166666666666667,0
